VolcanoName	Activity_ID	VolcanoNumber	Morph Type 1	Morph Type 2	Morph Type 3	Morph Type 4	Morph Type 5	Morph Type 6	TectonicSetting	RockType	Country	ActivityType	StartDateYear	StartDateMonth	StartDateDay	EndDateYear	EndDateMonth	EndDateDay	DurationYears	ExplosivityIndexMax	ExplosivityIndexModifier	LatitudeDecimal	LongitudeDecimal	Elevation	Remarks
Izu-Oshima	18198	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1803	9	26	1803	11	14	0	2	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18199	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1821	0	0	NAN	NAN	NAN	NAN	3	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18200	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1822	0	0	1824	0	0	2	2	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18203	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1846	0	0	NAN	NAN	NAN	NAN	2	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18205	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1870	0	0	NAN	NAN	NAN	NAN	2	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18206	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1876	12	27	1877	2	5	1	2	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18207	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1910	12	0	NAN	NAN	NAN	NAN	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18208	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1912	2	23	1913	1	25	1	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18209	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1914	5	15	1914	5	26	0	2	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18210	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1915	10	10	1915	10	25	0	2	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18211	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1919	5	18	1919	12	23	0	0	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18213	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1922	12	8	1923	1	30	1	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18214	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1928	8	7	1928	8	8	0	2	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18215	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1933	10	14	1933	11	0	0	0	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18216	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1934	4	15	1934	4	25	0	0	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18218	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1935	4	26	1935	5	6	0	0	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18219	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1937	7	17	1937	8	0	0	0	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18220	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1938	8	11	1938	8	11	0	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18221	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1939	2	0	1939	2	0	0	1	?	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18222	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1939	9	1	1939	9	16	0	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18223	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1940	8	18	1940	8	19	0	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18224	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1950	7	16	1951	6	28	1	2	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18225	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1953	10	5	1954	2	8	1	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18226	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1956	1	3	1956	1	6	0	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18228	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1957	8	0	1957	12	0	0	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18229	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1958	4	17	1958	6	13	0	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18230	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1959	1	0	1959	1	0	0	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18231	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1959	10	0	1960	11	0	1	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18233	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1962	1	0	1965	5	0	3	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18037	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1965	11	25	1966	6	13	1	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
Izu-Oshima	18234	284010	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Basalt / Picro-Basalt	Japan	Confirmed Eruption	1967	5	0	1967	8	0	0	1	NAN	34.724	139.394	758	Izu-Oshima volcano in Sagami Bay, east of the Izu Peninsula, is the northernmost of the Izu Islands. The broad, low stratovolcano forms an 11 x 13 km island and was constructed over the remnants of three dissected stratovolcanoes. It is capped by a 4-km-wide caldera with a central cone, Miharayama, that has been the site of numerous historical eruptions.  More than 40 parasitic cones are located within the caldera and along two parallel rift zones trending NNW-SSE. Although it is a dominantly basaltic volcano, strong explosive activity has occurred at intervals of 100-150 years throughout the past few thousand years. Historical activity dates back to the 7th century CE. A major eruption in 1986 produced spectacular lava fountains up to 1600 m height and a 16-km-high subplinian eruption column; more than 12,000 persons were evacuated from the island.
