VolcanoName	Activity_ID	VolcanoNumber	Morph Type 1	Morph Type 2	Morph Type 3	Morph Type 4	Morph Type 5	Morph Type 6	TectonicSetting	RockType	Country	ActivityType	StartDateYear	StartDateMonth	StartDateDay	EndDateYear	EndDateMonth	EndDateDay	DurationYears	ExplosivityIndexMax	ExplosivityIndexModifier	LatitudeDecimal	LongitudeDecimal	Elevation	Remarks
Fonualei	14781	243100	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Dacite	Tonga	Confirmed Eruption	1939	6	0	NAN	NAN	NAN	NAN	2	NAN	-18.020	-174.325	180	The small, less than 2-km-wide island of Fonualei contains a fumarolically active crater, which is breached to the SW with a fresh lava flow extending to the sea and forming a rugged shoreline. Steep, inward-facing scarps mark the rim of a partially exposed caldera which contains a pyroclastic cone that is breached to the east and forms the 180-m-high summit of the island. Blocky lava flows from this cone fill much of the northern caldera moat and reach the sea through notches in the northern and eastern caldera rims. In contrast to the andesitic and basaltic rocks of other islands of the Tonga arc, Fonualei lavas are of dominantly dacitic composition. Eruptions have been recorded since 1791, with the largest taking place in June 1846, when explosive eruptions produced large pumice rafts, and ashfall damaged crops on the island of Vavua (56 km away) and fell on vessels up to 950 km distant. In 1939 explosive and effusive activity occurred from summit and flank vents, and water spouts were reported 1.6 km SE of the island.
Fonualei	14782	243100	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Dacite	Tonga	Confirmed Eruption	1951	8	21	NAN	NAN	NAN	NAN	2	NAN	-18.020	-174.325	180	The small, less than 2-km-wide island of Fonualei contains a fumarolically active crater, which is breached to the SW with a fresh lava flow extending to the sea and forming a rugged shoreline. Steep, inward-facing scarps mark the rim of a partially exposed caldera which contains a pyroclastic cone that is breached to the east and forms the 180-m-high summit of the island. Blocky lava flows from this cone fill much of the northern caldera moat and reach the sea through notches in the northern and eastern caldera rims. In contrast to the andesitic and basaltic rocks of other islands of the Tonga arc, Fonualei lavas are of dominantly dacitic composition. Eruptions have been recorded since 1791, with the largest taking place in June 1846, when explosive eruptions produced large pumice rafts, and ashfall damaged crops on the island of Vavua (56 km away) and fell on vessels up to 950 km distant. In 1939 explosive and effusive activity occurred from summit and flank vents, and water spouts were reported 1.6 km SE of the island.
Fonualei	14783	243100	Stratovolcano	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Dacite	Tonga	Confirmed Eruption	1957	6	0	NAN	NAN	NAN	NAN	NAN	NAN	-18.020	-174.325	180	The small, less than 2-km-wide island of Fonualei contains a fumarolically active crater, which is breached to the SW with a fresh lava flow extending to the sea and forming a rugged shoreline. Steep, inward-facing scarps mark the rim of a partially exposed caldera which contains a pyroclastic cone that is breached to the east and forms the 180-m-high summit of the island. Blocky lava flows from this cone fill much of the northern caldera moat and reach the sea through notches in the northern and eastern caldera rims. In contrast to the andesitic and basaltic rocks of other islands of the Tonga arc, Fonualei lavas are of dominantly dacitic composition. Eruptions have been recorded since 1791, with the largest taking place in June 1846, when explosive eruptions produced large pumice rafts, and ashfall damaged crops on the island of Vavua (56 km away) and fell on vessels up to 950 km distant. In 1939 explosive and effusive activity occurred from summit and flank vents, and water spouts were reported 1.6 km SE of the island.
St. Andrew Strait	14857	250010	Complex	NAN	NAN	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Rhyolite	Papua New Guinea	Confirmed Eruption	1883	3	28	NAN	NAN	NAN	NAN	2	NAN	-2.380	147.350	270	The St. Andrew Strait volcano, located in the Admiralty Islands north of Papua New Guinea, consists of a series of overlapping Quaternary cones formed by rhyolitic lava flows and pyroclastic materials on Lou and Tuluman Islands.  Volcanism is aligned on a curved arc extending through the 12-km-long Lou Island, which may represent an incipient caldera ring fracture. The historically active Tuluman Islands, 1.5 km south of Lou Island, were formed during a 1953-1957 eruption. Pam Lin and Pam Mandian Islands farther to the SE along the same arc contain fresh rhyolitic obsidian similar to that found on Tuluman.
St. Andrew Strait	14858	250010	Complex	NAN	NAN	NAN	NAN	NAN	Subduction zone / Oceanic crust (< 15 km)	Rhyolite	Papua New Guinea	Confirmed Eruption	1953	6	27	1957	1	28	4	2	NAN	-2.380	147.350	270	The St. Andrew Strait volcano, located in the Admiralty Islands north of Papua New Guinea, consists of a series of overlapping Quaternary cones formed by rhyolitic lava flows and pyroclastic materials on Lou and Tuluman Islands.  Volcanism is aligned on a curved arc extending through the 12-km-long Lou Island, which may represent an incipient caldera ring fracture. The historically active Tuluman Islands, 1.5 km south of Lou Island, were formed during a 1953-1957 eruption. Pam Lin and Pam Mandian Islands farther to the SE along the same arc contain fresh rhyolitic obsidian similar to that found on Tuluman.
Witori	15020	252080	Caldera	Lava cone	Fissure vent	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1550	0	0	NAN	NAN	NAN	NAN	4	P	-5.576	150.516	724	The 5.5 x 7.5 km Witori caldera on the northern coast of central New Britain contains the young historically active cone of Pago. The Buru caldera cuts the SW flank of Witori volcano.  The gently sloping outer flanks of Witori volcano consist primarily of dacitic pyroclastic-flow and airfall deposits produced during a series of five major explosive eruptions from about 5600 to 1200 years ago, many of which may have been associated with caldera formation. The post-caldera Pago cone may have formed less than 350 years ago. Pago has grown to a height above that of the Witori caldera rim, and a series of ten dacitic lava flows from it covers much of the caldera floor. The youngest of these was erupted during 2002-2003 from vents extending from the summit nearly to the NW caldera wall.
Witori	15021	252080	Caldera	Lava cone	Fissure vent	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1730	0	0	NAN	NAN	NAN	NAN	NAN	NAN	-5.576	150.516	724	The 5.5 x 7.5 km Witori caldera on the northern coast of central New Britain contains the young historically active cone of Pago. The Buru caldera cuts the SW flank of Witori volcano.  The gently sloping outer flanks of Witori volcano consist primarily of dacitic pyroclastic-flow and airfall deposits produced during a series of five major explosive eruptions from about 5600 to 1200 years ago, many of which may have been associated with caldera formation. The post-caldera Pago cone may have formed less than 350 years ago. Pago has grown to a height above that of the Witori caldera rim, and a series of ten dacitic lava flows from it covers much of the caldera floor. The youngest of these was erupted during 2002-2003 from vents extending from the summit nearly to the NW caldera wall.
Witori	15022	252080	Caldera	Lava cone	Fissure vent	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1800	0	0	NAN	NAN	NAN	NAN	4	P	-5.576	150.516	724	The 5.5 x 7.5 km Witori caldera on the northern coast of central New Britain contains the young historically active cone of Pago. The Buru caldera cuts the SW flank of Witori volcano.  The gently sloping outer flanks of Witori volcano consist primarily of dacitic pyroclastic-flow and airfall deposits produced during a series of five major explosive eruptions from about 5600 to 1200 years ago, many of which may have been associated with caldera formation. The post-caldera Pago cone may have formed less than 350 years ago. Pago has grown to a height above that of the Witori caldera rim, and a series of ten dacitic lava flows from it covers much of the caldera floor. The youngest of these was erupted during 2002-2003 from vents extending from the summit nearly to the NW caldera wall.
Witori	15024	252080	Caldera	Lava cone	Fissure vent	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1911	0	0	1918	5	0	7	3	NAN	-5.576	150.516	724	The 5.5 x 7.5 km Witori caldera on the northern coast of central New Britain contains the young historically active cone of Pago. The Buru caldera cuts the SW flank of Witori volcano.  The gently sloping outer flanks of Witori volcano consist primarily of dacitic pyroclastic-flow and airfall deposits produced during a series of five major explosive eruptions from about 5600 to 1200 years ago, many of which may have been associated with caldera formation. The post-caldera Pago cone may have formed less than 350 years ago. Pago has grown to a height above that of the Witori caldera rim, and a series of ten dacitic lava flows from it covers much of the caldera floor. The youngest of these was erupted during 2002-2003 from vents extending from the summit nearly to the NW caldera wall.
Witori	15025	252080	Caldera	Lava cone	Fissure vent	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1920	0	0	NAN	NAN	NAN	NAN	0	NAN	-5.576	150.516	724	The 5.5 x 7.5 km Witori caldera on the northern coast of central New Britain contains the young historically active cone of Pago. The Buru caldera cuts the SW flank of Witori volcano.  The gently sloping outer flanks of Witori volcano consist primarily of dacitic pyroclastic-flow and airfall deposits produced during a series of five major explosive eruptions from about 5600 to 1200 years ago, many of which may have been associated with caldera formation. The post-caldera Pago cone may have formed less than 350 years ago. Pago has grown to a height above that of the Witori caldera rim, and a series of ten dacitic lava flows from it covers much of the caldera floor. The youngest of these was erupted during 2002-2003 from vents extending from the summit nearly to the NW caldera wall.
Witori	15026	252080	Caldera	Lava cone	Fissure vent	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1933	7	0	1933	8	0	0	2	NAN	-5.576	150.516	724	The 5.5 x 7.5 km Witori caldera on the northern coast of central New Britain contains the young historically active cone of Pago. The Buru caldera cuts the SW flank of Witori volcano.  The gently sloping outer flanks of Witori volcano consist primarily of dacitic pyroclastic-flow and airfall deposits produced during a series of five major explosive eruptions from about 5600 to 1200 years ago, many of which may have been associated with caldera formation. The post-caldera Pago cone may have formed less than 350 years ago. Pago has grown to a height above that of the Witori caldera rim, and a series of ten dacitic lava flows from it covers much of the caldera floor. The youngest of these was erupted during 2002-2003 from vents extending from the summit nearly to the NW caldera wall.
Witori	15027	252080	Caldera	Lava cone	Fissure vent	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	2002	8	3	2003	3	26	1	3	NAN	-5.576	150.516	724	The 5.5 x 7.5 km Witori caldera on the northern coast of central New Britain contains the young historically active cone of Pago. The Buru caldera cuts the SW flank of Witori volcano.  The gently sloping outer flanks of Witori volcano consist primarily of dacitic pyroclastic-flow and airfall deposits produced during a series of five major explosive eruptions from about 5600 to 1200 years ago, many of which may have been associated with caldera formation. The post-caldera Pago cone may have formed less than 350 years ago. Pago has grown to a height above that of the Witori caldera rim, and a series of ten dacitic lava flows from it covers much of the caldera floor. The youngest of these was erupted during 2002-2003 from vents extending from the summit nearly to the NW caldera wall.
Witori	15029	252080	Caldera	Lava cone	Fissure vent	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	2007	8	28	2007	8	28	0	1	?	-5.576	150.516	724	The 5.5 x 7.5 km Witori caldera on the northern coast of central New Britain contains the young historically active cone of Pago. The Buru caldera cuts the SW flank of Witori volcano.  The gently sloping outer flanks of Witori volcano consist primarily of dacitic pyroclastic-flow and airfall deposits produced during a series of five major explosive eruptions from about 5600 to 1200 years ago, many of which may have been associated with caldera formation. The post-caldera Pago cone may have formed less than 350 years ago. Pago has grown to a height above that of the Witori caldera rim, and a series of ten dacitic lava flows from it covers much of the caldera floor. The youngest of these was erupted during 2002-2003 from vents extending from the summit nearly to the NW caldera wall.
Witori	20805	252080	Caldera	Lava cone	Fissure vent	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	2012	5	3	2012	7	11	0	2	NAN	-5.576	150.516	724	The 5.5 x 7.5 km Witori caldera on the northern coast of central New Britain contains the young historically active cone of Pago. The Buru caldera cuts the SW flank of Witori volcano.  The gently sloping outer flanks of Witori volcano consist primarily of dacitic pyroclastic-flow and airfall deposits produced during a series of five major explosive eruptions from about 5600 to 1200 years ago, many of which may have been associated with caldera formation. The post-caldera Pago cone may have formed less than 350 years ago. Pago has grown to a height above that of the Witori caldera rim, and a series of ten dacitic lava flows from it covers much of the caldera floor. The youngest of these was erupted during 2002-2003 from vents extending from the summit nearly to the NW caldera wall.
Rabaul	15086	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1767	9	10	NAN	NAN	NAN	NAN	2	NAN	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15087	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1791	5	22	NAN	NAN	NAN	NAN	2	?	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15088	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1850	0	0	NAN	NAN	NAN	NAN	2	NAN	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15089	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1878	1	30	1878	2	26	0	3	NAN	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15090	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1937	5	29	1937	6	2	0	4	?	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15091	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1940	2	4	1940	5	18	0	1	NAN	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15092	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1941	6	6	1942	3	31	1	2	NAN	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15093	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1943	11	24	1943	12	23	0	2	NAN	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15096	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1994	9	19	1995	4	16	1	4	?	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15097	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	1995	11	28	2001	9	5	6	2	NAN	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15098	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	2002	10	6	2004	2	17	2	2	NAN	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15099	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	2005	1	25	2006	2	17	1	2	NAN	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15100	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	2006	8	11	2010	1	31	4	4	?	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	15101	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	2010	7	23	2010	7	25	0	1	?	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
Rabaul	20810	252140	Pyroclastic shield	Caldera	Pyroclastic cone	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Dacite	Papua New Guinea	Confirmed Eruption	2011	3	29	2011	8	12	0	2	NAN	-4.271	152.203	688	The low-lying Rabaul caldera on the tip of the Gazelle Peninsula at the NE end of New Britain forms a broad sheltered harbor utilized by what was the island's largest city prior to a major eruption in 1994. The outer flanks of the 688-m-high asymmetrical pyroclastic shield volcano are formed by thick pyroclastic-flow deposits. The 8 x 14 km caldera is widely breached on the east, where its floor is flooded by Blanche Bay and was formed about 1400 years ago. An earlier caldera-forming eruption about 7100 years ago is now considered to have originated from Tavui caldera, offshore to the north. Three small stratovolcanoes lie outside the northern and NE caldera rims. Post-caldera eruptions built basaltic-to-dacitic pyroclastic cones on the caldera floor near the NE and western caldera walls. Several of these, including Vulcan cone, which was formed during a large eruption in 1878, have produced major explosive activity during historical time. A powerful explosive eruption in 1994 occurred simultaneously from Vulcan and Tavurvur volcanoes and forced the temporary abandonment of Rabaul city.
